global_signal	global_signal_derivative1	global_signal_derivative1_power2	global_signal_power2	csf	csf_derivative1	csf_derivative1_power2	csf_power2	white_matter	white_matter_derivative1	white_matter_derivative1_power2	white_matter_power2	csf_wm	tcompcor	std_dvars	dvars	framewise_displacement	rmsd	t_comp_cor_00	t_comp_cor_01	t_comp_cor_02	t_comp_cor_03	t_comp_cor_04	t_comp_cor_05	c_comp_cor_00	c_comp_cor_01	c_comp_cor_02	c_comp_cor_03	c_comp_cor_04	c_comp_cor_05	w_comp_cor_00	w_comp_cor_01	w_comp_cor_02	w_comp_cor_03	w_comp_cor_04	w_comp_cor_05	w_comp_cor_06	w_comp_cor_07	w_comp_cor_08	w_comp_cor_09	w_comp_cor_10	w_comp_cor_11	w_comp_cor_12	w_comp_cor_13	w_comp_cor_14	w_comp_cor_15	a_comp_cor_00	a_comp_cor_01	a_comp_cor_02	a_comp_cor_03	a_comp_cor_04	a_comp_cor_05	a_comp_cor_06	a_comp_cor_07	a_comp_cor_08	a_comp_cor_09	a_comp_cor_10	a_comp_cor_11	edge_comp_00	edge_comp_01	edge_comp_02	edge_comp_03	edge_comp_04	edge_comp_05	edge_comp_06	edge_comp_07	edge_comp_08	edge_comp_09	edge_comp_10	edge_comp_11	edge_comp_12	edge_comp_13	edge_comp_14	edge_comp_15	edge_comp_16	edge_comp_17	edge_comp_18	edge_comp_19	edge_comp_20	edge_comp_21	edge_comp_22	edge_comp_23	cosine00	cosine01	cosine02	cosine03	cosine04	cosine05	cosine06	cosine07	trans_x	trans_x_derivative1	trans_x_derivative1_power2	trans_x_power2	trans_y	trans_y_derivative1	trans_y_power2	trans_y_derivative1_power2	trans_z	trans_z_derivative1	trans_z_power2	trans_z_derivative1_power2	rot_x	rot_x_derivative1	rot_x_power2	rot_x_derivative1_power2	rot_y	rot_y_derivative1	rot_y_power2	rot_y_derivative1_power2	rot_z	rot_z_derivative1	rot_z_derivative1_power2	rot_z_power2	motion_outlier00	motion_outlier01	motion_outlier02	motion_outlier03	motion_outlier04	motion_outlier05	motion_outlier06	motion_outlier07	motion_outlier08	motion_outlier09	motion_outlier10	motion_outlier11	motion_outlier12	motion_outlier13	motion_outlier14	motion_outlier15	motion_outlier16	motion_outlier17	motion_outlier18	motion_outlier19	motion_outlier20	motion_outlier21	motion_outlier22	motion_outlier23	motion_outlier24	motion_outlier25	motion_outlier26	motion_outlier27	motion_outlier28	motion_outlier29	motion_outlier30	motion_outlier31	motion_outlier32	motion_outlier33	motion_outlier34	motion_outlier35	motion_outlier36	motion_outlier37	motion_outlier38	motion_outlier39	motion_outlier40	motion_outlier41	motion_outlier42	motion_outlier43	motion_outlier44	motion_outlier45	motion_outlier46	motion_outlier47	motion_outlier48	motion_outlier49	motion_outlier50	motion_outlier51	motion_outlier52	motion_outlier53	motion_outlier54	motion_outlier55	motion_outlier56	motion_outlier57	motion_outlier58	motion_outlier59	motion_outlier60	motion_outlier61	motion_outlier62	motion_outlier63	motion_outlier64	motion_outlier65	motion_outlier66	motion_outlier67	motion_outlier68	motion_outlier69	motion_outlier70
825.7696363778691	-1.591050593706086	2.531441991732489	681895.4923636382	1057.2365962353704	-10.085966789859413	101.72672608614698	1117749.2204193517	800.875558436602	-6.303413829584315	39.7330259069948	641401.6601011391	846.5197343542221	675.0703976739558	1.576025	71.420578	1.1235683576884583	0.8000510812845469	0.0392947816	-0.1066943591	0.2032780197	0.2067172466	0.0944802902	0.0466326206	-0.1280672165	0.2521591797	-0.0792054404	0.1493159937	-0.1999301603	0.201136979	-0.1914859539	-0.0085257195	-0.0131396821	-0.0942497905	-0.0894134085	-0.0172170191	0.0253096293	0.0046901871	-0.2749143271	-0.1495559452	0.0788750664	-0.006495602	0.1557922469	-0.0424102716	0.0963269151	-0.1238037311	0.1302593103	0.0735564014	-0.2528188833	0.1565011892	0.0731828591	0.0011353673	-0.1645663989	-0.2841534759	-0.1259315223	0.0847604833	0.0750645774	-0.0864069971	-0.0297236292	-0.0352721002	-0.0993243638	-0.0999354478	-0.0421780945	-0.07605745	-0.1007374851	-0.0622131993	-0.1105063046	0.0844621177	0.1775667847	-0.0302383792	-0.1398630173	0.3223142259	-0.1132273847	0.0479184473	0.2467765815	0.0716092407	-0.1940083295	-0.2292016922	0.0516555346	-0.0501413909	-0.0264404298	0.2551470149	0.0286524553	-0.0835807361	-0.0765483213	0.0397147891	0.0993068457	0.01719291	-0.089454464	-0.0684547106	0.0598529360267434	0.0011449371091885	1.3108809839969283e-06	0.0035823739510214	-0.4490308305147863	0.1378915136182144	0.2016286867527987	0.0190140695279222	1.6274556931138733	0.7551300220739208	2.648612033048757	0.5702213502373601	-0.0212193630187579	-0.0023428552216313	0.0004502613669218	5.48897058952551e-06	-0.0078959330383312	-0.0020100018311437	6.234575854581018e-05	4.040107361201027e-06	-0.0043903392554293	0.0002351806449675	5.530993576737629e-08	1.9275078777763505e-05	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
842.7993825878251	17.029746209955988	290.0122559755104	710310.7992904192	1130.1778169610034	72.941220725633	5320.421680945514	1277301.8979507391	818.7899492636494	17.91439082704744	320.9253987042015	670416.9810151696	873.1412164769274	719.8846563846585	2.207699	100.046082	2.4594476530660154	1.596291814236407	0.1517108595	0.05710681	0.0174882688	-0.0278761031	0.0189020987	-0.0289207166	0.0727828012	-0.2485016695	-0.0284731112	0.0543181412	0.1731982681	0.0903118763	0.0779910523	0.0594149652	-0.0450399892	-0.1322684693	0.0079602673	-0.0123985815	-0.092188056	-0.0064264886	0.1445427039	0.0077986203	-0.0954581768	-0.0157667043	0.0939892615	-0.1011248663	-0.0829505234	-0.0405000654	-0.043597741	0.0328441292	0.1029971384	-0.1045193788	-0.079667953	-0.0398864279	-0.0737081388	0.1471131586	0.10679945	-0.0260386325	0.0211544665	-0.1173018113	0.0459429765	-0.1329091545	0.0358488957	-0.0139544954	-0.0528002429	0.0022284866	0.0801573573	-0.0751585408	-0.063984905	-0.0003940421	-0.0707509719	0.102293466	0.0331237569	-0.0741717562	0.0504854142	-0.10984952	-0.0790106426	0.0103537279	-0.0592381371	-0.0679220973	0.061706209	0.0871349599	0.0209895007	-0.0737254911	0.027144045	-0.0852640164	-0.0734322509	0.04539905	0.098078528	0.0078459096	-0.0938191336	-0.0587785252	0.1506512868645018	0.0907983508377583	0.0082443405148566	0.0226958102339304	-0.2624450064950991	0.1865858240196872	0.0688773814342126	0.0348142697251056	0.1787329687496281	-1.448722724364245	0.0319454741180555	2.0987975320893604	-0.0141058058268516	0.0071135571919062	0.0001989737580248	5.060269592252184e-05	-0.0033781184260464	0.0045178146122848	1.1411684100394206e-05	2.041064887097406e-05	-0.0013548959827339	0.0030354432726954	9.213915861751762e-06	1.8357431240284603e-06	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
837.672408977522	-5.126973610303139	26.285858400744804	701695.0647622048	1091.073085302594	-39.104731658409264	1529.1800380761958	1190440.4774717218	817.7314603959006	-1.0584888677487925	1.1203986831481207	668684.7413212124	870.5399977176747	695.555430940138	1.162501	52.680969	0.2140908825179179	0.1236648001573941	0.1573339627	0.0091010764	-0.0196573203	-0.0210230953	0.0110206937	-0.0040323736	-0.0049364612	0.0510345609	-0.05366163	-0.0108184613	-0.0333452714	-0.0318764809	0.0433632197	-0.0591471549	-0.060740502	-0.0725835571	0.0554577856	-0.035052428	0.0052278704	0.0124117288	0.0492564496	-0.0352946136	-0.093615354	0.0262063806	0.0029170318	0.1319685473	-0.0170388114	-0.0057064257	-0.0341602423	0.0469697177	0.026345451	0.0386295349	0.0487422578	0.0368957336	0.0137603963	0.0409036029	0.0568988292	-0.0201746057	0.0257144416	-0.0238219092	0.0435757147	-0.1291657896	0.0485647485	-0.0094859616	-0.0501364868	-0.0029665629	0.0669524398	-0.0528810126	-0.0578183377	-0.0180784328	-0.0416952291	0.0172313702	0.0067970356	0.004424896	-0.0395983292	-0.05758784	0.0509504226	0.0559174605	-0.0474367174	0.0332829655	0.0630133993	-0.0572841789	-0.0509614071	0.0193912589	0.0256289373	-0.0868631514	-0.0701531426	0.0509041416	0.0962455236	-0.0015707317	-0.0970506473	-0.0481753674	0.1555484049850406	0.0048971181205388	2.3981765886509537e-05	0.0241953062933902	-0.3248014485156432	-0.062356442020544	0.10549598095786	0.0038883258614614	0.078914196791878	-0.0998187719577501	0.0062274504553072	0.0099637872351533	-0.0137165916796224	0.0003892141472291	0.0001881448873054	1.514876524033533e-07	-0.0029231891987338	0.0004549292273125	8.545035091593955e-06	2.069606018632392e-07	-0.0014511236165738	-9.62276338399e-05	9.259757514425868e-09	2.1057597505782246e-06	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
840.1185551326781	2.446146155156157	5.983631012385249	705799.1866782188	1119.093631101294	28.020545798699917	785.1509868570394	1252370.5551714792	816.2830112501123	-1.448449145788345	2.0980049279349866	666317.9544555509	874.2473164091718	697.2743703920497	0.830524	37.636795	0.0711151392001468	0.0418512833450661	0.1640593651	0.0514432925	-0.0242173082	-0.0389779513	0.0133530536	-0.0548493022	0.0649866801	-0.0124561618	0.0338018376	-0.0077432304	0.101285436	-0.0590593386	0.042888937	-0.0112972527	-0.0381903827	-0.1132192503	0.0148744148	-0.0203877282	-0.1084615932	-0.0293958497	0.0300107425	-0.0483293361	-0.0608268961	0.0094746841	-0.0303242736	0.0026711434	-0.0150106141	-0.0241268242	-0.0445783458	0.0543380387	0.0728804889	0.0033955821	-0.0050946506	-0.0020177916	0.0123332128	0.0837488042	0.0919992292	-0.0797972539	0.0468974491	0.0003650442	0.0549120255	-0.1381854569	0.0779526038	0.0378126177	-0.0664035961	0.0006321765	0.078569678	-0.0516426187	-0.0437977707	0.0129718752	-0.0391604551	0.0677792941	0.036117124	-0.0647095583	0.0201123797	-0.0622556613	-0.0217616319	0.024852183	-0.0021424611	-0.059410634	-0.016156809	0.1097415632	0.0820988664	-0.0508647249	0.0241075061	-0.088376563	-0.0667182767	0.0562083378	0.0938191336	-0.0109734311	-0.0991099747	-0.0368124553	0.1275368658218099	-0.0280115391632307	0.0007846463262932	0.0162656521436503	-0.3300058151259435	-0.0052043666103003	0.1089038380169384	2.7085431814408905e-05	0.0827533173999839	0.0038391206081059	0.0068481115407024	1.4738847043583418e-05	-0.0142384108958414	-0.0005218192162189	0.0002027323448388	2.722952944154105e-07	-0.0029307459752772	-7.556776543400038e-06	8.589271971603506e-06	5.7104871726881024e-11	-0.0016029498801816	-0.0001518262636077	2.305121432110516e-08	2.5694483183742057e-06	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
840.9552298492202	0.8366747165421202	0.7000245813008372	707205.6986107548	1112.043459018985	-7.050172082309018	49.70492639016948	1236640.654746909	817.5021411413434	1.2191298912310913	1.4862776916931324	668309.750770681	870.6860101578084	701.618146497404	0.924301	41.886475	0.3117369305721985	0.2503909282889088	0.1783986278	0.0069159112	-0.0163302041	-0.0724642271	0.0374870161	0.0574213012	0.0573912952	0.0163587719	-0.0159330153	0.0386012046	0.0386731828	-0.075624287	0.0294997887	0.0145532842	-0.1120653401	-0.0820651101	0.0184769441	-0.0718535318	0.02260633	-0.0324202605	0.0413150047	0.0341173457	0.0507899194	-0.0501781003	-0.078186513	0.0664512681	-0.0613098532	0.0897428935	-0.033364739	0.0703974303	0.0830080762	-0.0501325575	0.0422657946	0.0432555864	0.0333644106	0.0798009853	0.0435649135	0.0665448564	0.0105906508	0.0525809223	0.0224887533	-0.1680175969	0.039477454	-0.0528440777	-0.0890055678	0.0616855366	0.0885904504	-0.0261548621	-0.0058235626	0.0018434567	-0.0513511281	-0.0603518341	0.0007847469	-0.0376536525	-0.0271532155	-0.0012609	0.0552103765	0.0167845251	-0.0245238352	0.0657745589	0.0115883584	-0.0732107705	-0.0342283261	0.0975478518	0.0225801267	-0.0898027576	-0.0631352795	0.0612907054	0.0908143174	-0.0202787295	-0.099972243	-0.0248689887	0.126182703946668	-0.0013541618751418	1.833754384087816e-06	0.0159220747752924	-0.3406014748968999	-0.0105956597709563	0.1160093647019435	0.0001122680059818	0.0875517786791491	0.0047984612791651	0.0076653139498827	2.302523064764768e-05	-0.0189841658728194	-0.004745754976978	0.0003603985538867	2.2522190301511476e-05	-0.002311915173387	0.0006188308018902	5.344951768937042e-06	3.829515613680679e-07	-0.0021381370542521	-0.0005351871740704	2.864253112895676e-07	4.571630062765847e-06	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
842.0736720761366	1.118442226916386	1.2509130149496848	709088.0692037889	1122.4306203030992	10.3871612841142	107.89311954220096	1259850.497394	820.5126423452092	3.0105012038658288	9.063117498477604	673240.9962483172	875.139437200668	707.9379109603059	0.828635	37.55117	0.4233790948204818	0.212373163496843	0.1914764929	0.0348431954	-0.0766511547	-0.0815541454	0.0201663596	0.0566667016	0.0779381758	-0.0358475563	-0.0458461763	0.0431285518	0.0717049334	-0.0465678635	0.0892552104	-0.0270747205	-0.0995125976	-0.156351721	0.0850038537	-0.0176597771	-0.0440259419	-0.0592015971	0.0813264613	0.1026167959	-0.0255482274	0.0047219221	0.0119952254	0.0065000791	-0.0565303151	-0.0293828497	-0.0670508321	0.0680514269	0.1195077001	-0.0134053775	0.0374428095	-0.0035059945	-0.0355540204	0.1515006836	0.1092561775	-0.0004842391	0.1133561019	0.0171192395	0.0568496205	-0.1748058049	0.10436052	0.0143363454	-0.0993565317	0.0175788811	0.0944747909	0.0041827064	-0.0527748293	-0.0095637043	0.0012607042	0.0449500244	-0.0438460901	-0.0292871291	0.0440375557	-0.0285866533	-0.0279225282	-0.0194087121	0.0405507995	-0.0188649414	-0.0435080133	0.027915135	0.0916257726	0.0219161607	0.021047176	-0.0911403277	-0.0594121063	0.0661311865	0.0872496007	-0.0294040325	-0.0996270376	-0.0125333234	0.140626168134176	0.0144434641875079	0.0002086136577358	0.0197757191641015	-0.4250349953531867	-0.0844335204562867	0.1806547472748834	0.0071290193766421	-0.055838479903528	-0.1433902585826771	0.0031179358379367	0.020560766256407	-0.0170407372048057	0.0019434286680137	0.0002903867244832	3.776914987657506e-06	-0.0017110887393589	0.0006008264340281	2.927824673960829e-06	3.609924038269228e-07	-0.0010601551244137	0.0010779819298383	1.1620450410581207e-06	1.1239288878206276e-06	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
845.8186168749384	3.7449447988017255	14.024611546072096	715409.1326522337	1108.7619318468817	-13.668688456217524	186.83304411313415	1229353.021512829	820.6334256577766	0.1207833125673687	0.0145886085947466	673439.2193068175	870.6742312492208	728.7355877675664	0.853387	38.672844	0.1508906792339416	0.0947737820596419	0.1767890977	0.0584199296	-0.0427664416	-0.1137776849	0.004749982	0.0135570077	0.0459401422	0.0163464357	-0.0553973405	0.0552291069	-0.0217314078	-0.06452038	0.0772188868	-0.0072983883	-0.1228020674	-0.0508280801	0.037357047	-0.0283194681	0.0543028948	0.0455511942	0.0518629903	0.0532379097	-0.0162884821	-0.0403526784	0.0428912075	0.1059820761	-0.0691362188	0.0852754894	-0.0525986941	0.0762126412	0.0793030195	-0.0204065459	0.0361913676	0.0311262826	0.0140580564	0.0490421562	0.0599420595	0.0873577661	0.0618828183	-0.0070891168	0.0672050861	-0.1597471736	0.0901051612	0.0289468441	-0.0816632846	0.0177227776	0.1091382096	-0.0062360985	-0.0055585994	-0.0056162574	-0.0688257928	-0.0072693675	-0.0135057466	0.0112534176	-0.0447783211	0.0357090237	0.0644349289	0.0596361941	0.0449046256	0.0450560715	0.0533099458	-0.1117746406	-0.1217955369	0.0115882265	0.0195090322	-0.0923879533	-0.0555570233	0.0707106781	0.0831469612	-0.0382683432	-0.098078528	0.0	0.1354344717625224	-0.0051916963716535	2.695371121544108e-05	0.0183424961415934	-0.3440509249868881	0.0809840703662985	0.1183710389843333	0.0065584196530935	-0.0243749389495135	0.0314635409540145	0.0005941376487925	0.0009899544093649	-0.0164056419989074	0.0006350952058983	0.0002691450893963	4.0334592055500483e-07	-0.0016824329823867	2.8655756972200023e-05	2.830580740222606e-06	8.211524076497903e-10	-0.0010588786564447	1.2764679689998473e-06	1.629370475882595e-12	1.1212240090741333e-06	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
844.0930218222337	-1.725595052704648	2.9776782859187567	712493.02948899	1121.0440609884445	12.282129141562791	150.85069625002595	1256739.7866774632	820.7424148033405	0.1089891455638962	0.0118786338507481	673618.1114572185	877.7103848924028	715.8652385308158	1.051293	47.64135	0.0547572984315381	0.0318881247870703	0.2257200362	0.0552708306	-0.1319803244	-0.0625050073	0.010088731	0.0691278433	0.0953679265	-0.0367434643	-0.0082246006	0.0557886538	0.0783048724	-0.0637336252	0.1185981844	0.021429498	-0.0582930023	-0.2234651678	0.0745841832	0.0087797068	-0.114636776	-0.0057661517	0.1242964446	0.0613424417	-0.0452281232	0.014888066	0.0439380898	0.1194515149	0.1035678807	0.080837208	-0.0800908874	0.0839564548	0.1562401718	-0.02043261	-0.0187407633	-0.0128773967	-0.022365693	0.1482389653	0.0828904728	-0.0946295887	0.153448469	-0.09000438	0.0769861064	-0.1962748695	0.12604166	0.0414004142	-0.0952651179	0.0011321661	0.0867191775	0.00933762	-0.096989753	-0.0231999872	0.043404103	0.0987823673	-0.0354417534	-0.0071857573	0.1226893331	-0.0953256625	-0.119014458	-0.0521774955	0.0057506914	-0.0471264566	-0.0657167782	0.0566509181	0.1921535424	0.0006504118	0.0179660749	-0.0935444031	-0.0515785898	0.075011107	0.0785316931	-0.0467929814	-0.0953454172	0.0125333234	0.1280184323698279	-0.0074160393926945	5.499764027399663e-05	0.0163887190264282	-0.3420878216360563	0.0019631033508318	0.1170240777117022	3.853774766047157e-06	-0.0429885712597553	-0.0186136323102417	0.001848017258955	0.0003464673077808	-0.0160006299645688	0.0004050120343386	0.000256020159263	1.6403474795909226e-07	-0.0016686986315306	1.3734350856099873e-05	2.784555122872097e-06	1.8863239343845122e-10	-0.0011754227388054	-0.0001165440823606	1.3582523133297616e-08	1.3816186149007878e-06	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
834.8466327699938	-9.24638905223992	85.49571050538223	696968.9002473969	1075.4491042798506	-45.59495670859383	2078.900077258545	1156590.7758963332	817.2603819397674	-3.4820328635730675	12.124552863002856	667914.5318883344	861.9441942580203	733.8663186644415	1.910642	86.584396	0.932026844970731	0.557413499355005	0.1132262451	0.0302604864	-0.0602400444	-0.1649767556	-0.0658780892	-0.1067318155	-0.0627996383	0.0286286239	-0.0264393286	0.0042944061	-0.1484274559	-0.0122365239	0.011997207	-0.0105407112	-0.1164570002	0.0759898537	-0.0002592217	-0.0618025989	0.1627562393	0.0567816442	-0.0639756179	0.0310960603	0.2371714909	-0.1500493622	0.0063573979	0.0285661222	-0.1234992259	0.0652614064	-0.0096559244	0.0078223518	-0.0271297052	-0.0205326662	0.1243955488	0.0240565312	-0.0003138264	-0.1124695811	0.1003647469	0.2647094164	-0.0901052705	0.1107428723	0.0190965921	-0.1065678601	-0.005647796	0.0770093621	-0.0409996242	0.0106404125	0.1304017948	0.0423980379	0.0880350667	-0.0099267257	-0.2873196282	-0.1358675949	-0.0265559934	0.0101937167	-0.0846479473	0.1555812726	0.2305256151	0.1928511714	0.0620164416	0.2824160624	0.1544451994	-0.3130791388	-0.0430938105	-0.0623300965	0.0164186847	-0.0946085359	-0.047485639	0.0790155012	0.0734322509	-0.0549022818	-0.091460716	0.0248689887	0.1505447578200858	0.0225263254502579	0.0005074353382909	0.0226637241071082	-0.0919025927489798	0.2501852288870765	0.0084460865539848	0.0625926487532788	-0.3447158371462819	-0.3017272658865266	0.1188290083794619	0.0910393429793587	-0.0096849884667139	0.0063156414978548	9.379900160038127e-05	3.988732752942687e-05	-0.0017111912778946	-4.249264636399996e-05	2.9281755895425543e-06	1.805624995015959e-09	-0.0003817963880869	0.0007936263507185	6.298427845547636e-07	1.4576848195620277e-07	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
804.755586473996	-30.091046295997785	905.471067187882	647631.5539611053	1058.457519765101	-16.991584514749547	288.7139443218766	1120332.3211472894	792.7253674035785	-24.535014536188896	601.9669382910005	628413.5081251385	827.0394178674576	759.5230139406272	2.975854	134.856491	7.811686531731454	4.875835497853067	-0.1355543341	-0.048521551	0.0328594693	-0.2103846384	-0.190203206	0.051699709	-0.1852183156	-0.2549776712	0.2424587171	0.1234306846	-0.1215363689	0.0306680163	-0.1813354153	0.1943210332	0.4158053938	-0.1834200096	0.0445069645	-0.0159430747	-0.084987848	0.0049922502	0.4033054972	-0.023763187	0.3472031928	0.055134081	0.0876501089	-0.0435479054	-0.06117171	-0.0643598992	0.2505730685	-0.1380225794	-0.0849503732	-0.2216326181	-0.3443194272	-0.0114941764	-0.0726641745	0.1149301823	0.1083492605	-0.0678394253	-0.0167028214	-0.2177758803	-0.1834362528	0.1690026594	-0.0989174523	-0.039714498	0.0999464272	0.1022896696	0.3164858961	0.4421809698	-0.0643043441	0.1458259608	0.0605367107	0.0170661464	0.1222554859	0.1842802276	0.3890295835	-0.3121049097	0.2504484144	-0.0986417449	0.336030571	-0.0731395405	-0.0402147271	-0.0727582448	-0.0829368689	-0.0462890051	0.0148672434	-0.0955793015	-0.0432872582	0.0827080574	0.0678800746	-0.0625242656	-0.0864713441	0.0368124553	-0.2088791111150385	-0.3594238689351243	0.1291855175602934	0.0436304830602086	0.985717136364812	1.0776197291137917	0.9716382729232452	1.1612642805752815	-2.064678301355756	-1.7199624642094742	4.26289648808929	2.9582708782895266	0.0668169724496199	0.0765019609163338	0.0044645078073332	0.0058525500240442	0.0100702722813506	0.0117814635592452	0.0001014103838205	0.0001388028835978	0.0044283885257954	0.0048101849138823	2.313787890574087e-05	1.961062493539636e-05	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
